USERID,GENDER,RACE,PROVINCE,CHANNEL2,AGE_GROUP,DAY_OF_WEEK,TIME_BLOCK_SAST,TOTAL_SESSIONS,TOTAL_VIEWING_MINUTES,AVG_SESSION_LENGTH,UNIQUE_VIEWERS
809704,female,None,Gauteng,SawSee,Youth,Thu,Morning,1,1.250000,1.250000000000,1
824262,male,black,Gauteng,Supersport Live Events,Adults,Fri,Night,1,0.000000,0.000000000000,1
215723,None,None,None,SuperSport Blitz,Kids,Sun,Night,1,0.000000,0.000000000000,1
2369761,male,black,Gauteng,Supersport Live Events,Adults,Fri,Night,1,1.466667,1.466667000000,1
2000272,male,coloured,Western Cape,SuperSport Blitz,Adults,Sat,Night,1,0.766667,0.766667000000,1
2369809,male,other,Kwazulu Natal,Trace TV,Youth,Thu,Afternoon,1,2.150000,2.150000000000,1
930935,male,None,Gauteng,E! Entertainment,Youth,Fri,Morning,1,0.000000,0.000000000000,1
621521,male,black,Gauteng,Trace TV,Youth,Tue,Afternoon,1,1.100000,1.100000000000,1
772614,male,None,Free State,Channel O,Youth,Sat,Night,1,1.700000,1.700000000000,1
2204356,male,black,Gauteng,Channel O,Adults,Mon,Morning,1,56.200000,56.200000000000,1
832676,male,white,Gauteng,Boomerang,Youth,Wed,Morning,1,1.150000,1.150000000000,1
809857,male,black,Mpumalanga,Trace TV,Youth,Sat,Morning,1,25.350000,25.350000000000,1
809857,male,black,Mpumalanga,Channel O,Youth,Fri,Night,1,20.900000,20.900000000000,1
809861,male,black,Gauteng,Boomerang,Youth,Wed,Night,1,2.366667,2.366667000000,1
794328,male,coloured,Western Cape,Supersport Live Events,Youth,Sat,Afternoon,1,26.333333,26.333333000000,1
72316,female,coloured,Mpumalanga,Supersport Live Events,Kids,Mon,Night,1,33.300000,33.300000000000,1
2000422,male,black,Western Cape,Africa Magic,Adults,Thu,Afternoon,1,1.300000,1.300000000000,1
893445,male,coloured,Western Cape,Trace TV,Youth,Sun,Afternoon,1,2.250000,2.250000000000,1
794358,female,white,Western Cape,Supersport Live Events,Youth,Fri,Morning,3,21.966667,7.322222333333,1
777845,male,black,Gauteng,Channel O,Youth,Wed,Night,1,0.750000,0.750000000000,1
867252,male,indian_asian,Gauteng,DStv Events 1,Youth,Wed,Night,1,1.750000,1.750000000000,1
810003,male,indian_asian,Gauteng,Supersport Live Events,Youth,Tue,Night,1,9.000000,9.000000000000,1
2204601,male,black,Eastern Cape,Africa Magic,Adults,Fri,Afternoon,1,2.266667,2.266667000000,1
2204601,male,black,Eastern Cape,Supersport Live Events,Adults,Tue,Morning,1,0.300000,0.300000000000,1
804601,female,white,Gauteng,Cartoon Network,Youth,Sat,Morning,1,0.000000,0.000000000000,1
810051,female,indian_asian,Gauteng,SuperSport Blitz,Youth,Fri,Night,1,3.500000,3.500000000000,1
810063,male,coloured,Eastern Cape,Supersport Live Events,Youth,Sat,Morning,1,0.366667,0.366667000000,1
777965,male,coloured,Western Cape,Supersport Live Events,Adults,Mon,Late Night,1,0.000000,0.000000000000,1
931360,female,None,Gauteng,Africa Magic,Youth,Sat,Night,1,0.133333,0.133333000000,1
2204753,male,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,0.466667,0.466667000000,1
733939,male,white,Mpumalanga,Channel O,Youth,Sun,Afternoon,1,0.150000,0.150000000000,1
543090,male,other,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,0.000000,0.000000000000,1
893742,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Senior,Wed,Morning,2,18.800000,9.400000000000,1
773030,female,black,Northern Cape,Channel O,Youth,Sat,Morning,1,4.400000,4.400000000000,1
893771,male,indian_asian,Gauteng,Channel O,Adults,Tue,Night,1,0.450000,0.450000000000,1
2361635,male,coloured,Gauteng,Channel O,Adults,Thu,Late Night,1,19.450000,19.450000000000,1
833191,male,black,Gauteng,E! Entertainment,Youth,Sun,Morning,1,3.066667,3.066667000000,1
737176,male,black,Limpopo,Channel O,Youth,Wed,Night,1,1.150000,1.150000000000,1
893834,male,black,Limpopo,Trace TV,Youth,Sun,Night,1,4.500000,4.500000000000,1
2361656,male,black,Western Cape,Supersport Live Events,Youth,Sun,Afternoon,1,9.633333,9.633333000000,1
773090,male,indian_asian,Gauteng,SuperSport Blitz,Youth,Sun,Morning,1,5.033333,5.033333000000,1
2415185,male,black,Kwazulu Natal,Africa Magic,Youth,Sat,Morning,1,0.233333,0.233333000000,1
822040,male,indian_asian,Limpopo,Supersport Live Events,Youth,Thu,Afternoon,1,0.166667,0.166667000000,1
833277,male,indian_asian,Gauteng,SuperSport Blitz,Youth,Mon,Night,1,1.066667,1.066667000000,1
2204370,male,black,Gauteng,Supersport Live Events,Youth,Sun,Night,1,0.700000,0.700000000000,1
809924,male,black,Western Cape,SuperSport Blitz,Adults,Fri,Afternoon,1,0.166667,0.166667000000,1
780191,male,coloured,Western Cape,Supersport Live Events,Youth,Thu,Late Night,1,0.466667,0.466667000000,1
772861,male,black,Gauteng,ICC Cricket World Cup 2011,Youth,Sun,Afternoon,1,69.666667,69.666667000000,1
777952,male,black,Gauteng,SuperSport Blitz,Youth,Sat,Night,1,20.533333,20.533333000000,1
772873,male,black,Limpopo,SawSee,Kids,Tue,Afternoon,1,2.133333,2.133333000000,1
772948,male,indian_asian,Kwazulu Natal,Supersport Live Events,Adults,Sat,Morning,1,0.466667,0.466667000000,1
2216003,male,white,Free State,ICC Cricket World Cup 2011,Youth,Wed,Night,1,33.700000,33.700000000000,1
810197,male,coloured,Gauteng,Supersport Live Events,Youth,Thu,Afternoon,1,12.666667,12.666667000000,1
821866,male,coloured,Western Cape,ICC Cricket World Cup 2011,Adults,Sun,Afternoon,1,14.900000,14.900000000000,1
773012,male,black,Gauteng,Supersport Live Events,Adults,Fri,Night,1,7.366667,7.366667000000,1
773020,male,black,North West,Supersport Live Events,Youth,Sat,Night,1,0.900000,0.900000000000,1
928080,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,0.000000,0.000000000000,1
867555,male,None,Western Cape,M-Net,Adults,Tue,Night,1,0.566667,0.566667000000,1
20315,None,None,None,E! Entertainment,Kids,Wed,Night,1,5.466667,5.466667000000,1
867616,male,black,Gauteng,Channel O,Youth,Sun,Late Night,1,0.600000,0.600000000000,1
780497,female,black,Mpumalanga,SuperSport Blitz,Youth,Sat,Afternoon,1,5.500000,5.500000000000,1
822008,male,coloured,Gauteng,Trace TV,Kids,Fri,Night,1,0.950000,0.950000000000,1
931632,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,4.700000,4.700000000000,1
2288719,male,black,Limpopo,Cartoon Network,Senior,Sun,Late Night,1,1.550000,1.550000000000,1
773165,male,black,Mpumalanga,Supersport Live Events,Youth,Thu,Afternoon,1,0.000000,0.000000000000,1
2216346,female,coloured,Western Cape,CNN,Adults,Sun,Morning,1,0.933333,0.933333000000,1
822142,male,black,Gauteng,Trace TV,Youth,Tue,Night,1,7.000000,7.000000000000,1
822142,male,black,Gauteng,Cartoon Network,Youth,Wed,Night,1,2.033333,2.033333000000,1
2428274,male,black,Kwazulu Natal,Supersport Live Events,Adults,Fri,Afternoon,1,1.266667,1.266667000000,1
2361914,male,coloured,Western Cape,Trace TV,Youth,Mon,Late Night,1,0.000000,0.000000000000,1
805054,male,None,Western Cape,Break in transmission,Youth,Tue,Night,1,1.133333,1.133333000000,1
2422825,male,indian_asian,Free State,ICC Cricket World Cup 2011,Adults,Sat,Morning,1,130.033333,130.033333000000,1
773306,male,coloured,Western Cape,SuperSport Blitz,Senior,Thu,Night,1,2.500000,2.500000000000,1
178813,male,coloured,Gauteng,Supersport Live Events,Youth,Fri,Morning,1,1.066667,1.066667000000,1
2288944,male,black,Gauteng,SuperSport Blitz,Adults,Sat,Night,1,3.100000,3.100000000000,1
810572,male,None,Western Cape,E! Entertainment,Youth,Sun,Afternoon,1,0.866667,0.866667000000,1
810574,male,indian_asian,Kwazulu Natal,Supersport Live Events,Adults,Fri,Night,1,38.000000,38.000000000000,1
773393,male,white,Western Cape,Channel O,Kids,Tue,Morning,1,2.350000,2.350000000000,1
893791,male,None,Western Cape,SuperSport Blitz,Youth,Thu,Afternoon,1,4.700000,4.700000000000,1
2092216,male,white,Western Cape,ICC Cricket World Cup 2011,Senior,Sat,Night,1,0.866667,0.866667000000,1
867955,male,coloured,Northern Cape,Africa Magic,Adults,Fri,Morning,1,0.316667,0.316667000000,1
790366,male,white,Gauteng,SawSee,Adults,Fri,Afternoon,1,1.366667,1.366667000000,1
822382,male,black,Gauteng,Trace TV,Youth,Fri,Late Night,1,1.500000,1.500000000000,1
773433,male,indian_asian,Kwazulu Natal,Supersport Live Events,Youth,Tue,Afternoon,1,0.333333,0.333333000000,1
773458,female,black,Gauteng,Boomerang,Youth,Sat,Afternoon,1,0.116667,0.116667000000,1
882188,female,white,Gauteng,Boomerang,Adults,Thu,Night,1,2.700000,2.700000000000,1
621524,male,white,Gauteng,SawSee,Youth,Sat,Morning,1,0.766667,0.766667000000,1
918216,female,black,Eastern Cape,SawSee,Youth,Sat,Afternoon,1,0.000000,0.000000000000,1
833758,male,white,Gauteng,Trace TV,Youth,Wed,Afternoon,1,6.950000,6.950000000000,1
833758,male,white,Gauteng,Supersport Live Events,Youth,Sat,Afternoon,1,0.333333,0.333333000000,1
2423154,male,coloured,Western Cape,Cartoon Network,Youth,Wed,Morning,1,0.450000,0.450000000000,1
822560,male,white,Eastern Cape,Supersport Live Events,Youth,Thu,Morning,1,2.466667,2.466667000000,1
817573,male,black,Kwazulu Natal,Trace TV,Youth,Tue,Afternoon,1,2.050000,2.050000000000,1
789060,male,black,Gauteng,Trace TV,Youth,Thu,Night,1,56.550000,56.550000000000,1
804350,female,coloured,Western Cape,Boomerang,Youth,Thu,Late Night,1,0.250000,0.250000000000,1
2204358,male,coloured,Western Cape,SuperSport Blitz,Adults,Fri,Afternoon,1,0.100000,0.100000000000,1
2422252,male,indian_asian,Gauteng,SawSee,Adults,Wed,Morning,1,7.616667,7.616667000000,1
793571,female,white,Eastern Cape,Boomerang,Kids,Fri,Night,1,0.166667,0.166667000000,1
771791,male,black,Gauteng,Channel O,Youth,Mon,Afternoon,1,2.900000,2.900000000000,1
779369,male,black,Gauteng,E! Entertainment,Adults,Wed,Morning,1,6.266667,6.266667000000,1
939602,male,coloured,Eastern Cape,Channel O,Youth,Mon,Afternoon,1,5.000000,5.000000000000,1
2368357,male,black,Gauteng,SuperSport Blitz,Adults,Wed,Afternoon,1,3.866667,3.866667000000,1
507286,female,None,Eastern Cape,Boomerang,Kids,Mon,Morning,1,5.600000,5.600000000000,1
771867,male,black,Gauteng,Africa Magic,Kids,Sat,Night,1,1.383333,1.383333000000,1
809015,female,coloured,Eastern Cape,Channel O,Youth,Sat,Afternoon,1,0.250000,0.250000000000,1
809015,female,coloured,Eastern Cape,Cartoon Network,Youth,Tue,Night,1,0.483333,0.483333000000,1
809011,male,coloured,Western Cape,Supersport Live Events,Adults,Thu,Morning,1,4.566667,4.566667000000,1
866231,male,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Morning,1,8.633333,8.633333000000,1
2090555,male,indian_asian,Gauteng,E! Entertainment,Youth,Sun,Night,1,0.633333,0.633333000000,1
809128,male,black,Gauteng,Trace TV,Youth,Sun,Morning,1,1.200000,1.200000000000,1
808934,male,indian_asian,Kwazulu Natal,SuperSport Blitz,Adults,Fri,Night,1,2.700000,2.700000000000,1
617535,male,indian_asian,Gauteng,Africa Magic,Adults,Mon,Night,1,0.183333,0.183333000000,1
805455,female,black,Limpopo,Trace TV,Youth,Tue,Afternoon,1,0.000000,0.000000000000,1
930097,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,82.033333,82.033333000000,1
809083,male,black,Gauteng,SuperSport Blitz,Adults,Thu,Afternoon,1,18.666667,18.666667000000,1
2368689,male,black,Gauteng,Channel O,Youth,Tue,Night,1,6.500000,6.500000000000,1
919367,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Fri,Afternoon,1,41.733333,41.733333000000,1
2368852,male,black,Mpumalanga,SawSee,Youth,Thu,Afternoon,1,9.966667,9.966667000000,1
820745,male,white,Limpopo,Cartoon Network,Youth,Wed,Morning,1,1.366667,1.366667000000,1
939977,male,black,Mpumalanga,SuperSport Blitz,Youth,Wed,Late Night,1,8.733333,8.733333000000,1
789004,male,None,Northern Cape,Boomerang,Adults,Thu,Afternoon,1,0.850000,0.850000000000,1
809380,male,white,Free State,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,45.733333,45.733333000000,1
772227,female,black,Limpopo,Africa Magic,Youth,Mon,Morning,1,0.000000,0.000000000000,1
905367,male,indian_asian,Gauteng,Supersport Live Events,Youth,Wed,Morning,1,0.466667,0.466667000000,1
866828,male,coloured,Mpumalanga,Boomerang,Adults,Sat,Afternoon,1,0.983333,0.983333000000,1
940353,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,3.600000,3.600000000000,1
866205,male,indian_asian,Gauteng,Supersport Live Events,Adults,Mon,Morning,1,8.733333,8.733333000000,1
793670,male,coloured,Western Cape,Boomerang,Adults,Fri,Afternoon,1,12.883333,12.883333000000,1
831815,male,indian_asian,Kwazulu Natal,Supersport Live Events,Adults,Thu,Afternoon,1,11.700000,11.700000000000,1
809056,male,coloured,Western Cape,Channel O,Adults,Wed,Afternoon,1,1.200000,1.200000000000,1
866344,male,indian_asian,Western Cape,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,1,689.466667,689.466667000000,1
930206,male,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,Youth,Wed,Morning,1,13.833333,13.833333000000,1
2203596,male,black,Limpopo,SuperSport Blitz,Adults,Tue,Afternoon,1,8.566667,8.566667000000,1
732996,male,indian_asian,Gauteng,Supersport Live Events,Adults,Wed,Morning,2,2.733333,1.366666500000,1
892770,male,white,Mpumalanga,Cartoon Network,Youth,Tue,Afternoon,1,3.550000,3.550000000000,1
809247,male,None,Eastern Cape,Channel O,Adults,Thu,Morning,1,17.850000,17.850000000000,1
786343,male,indian_asian,Kwazulu Natal,DStv Events 1,Adults,Wed,Morning,1,1.166667,1.166667000000,1
809325,female,black,Eastern Cape,Trace TV,Kids,Thu,Morning,1,14.650000,14.650000000000,1
892890,male,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Wed,Afternoon,1,129.900000,129.900000000000,1
809360,male,black,Mpumalanga,Africa Magic,Kids,Wed,Morning,1,0.933333,0.933333000000,1
820872,male,black,Free State,Cartoon Network,Youth,Sun,Night,1,0.883333,0.883333000000,1
869372,male,black,Gauteng,Boomerang,Youth,Thu,Night,1,0.150000,0.150000000000,1
2420980,male,black,Kwazulu Natal,SuperSport Blitz,Adults,Tue,Late Night,1,3.266667,3.266667000000,1
926697,male,indian_asian,Kwazulu Natal,Cartoon Network,Youth,Tue,Night,1,0.066667,0.066667000000,1
1107089,male,white,Western Cape,DStv Events 1,Youth,Thu,Night,1,1.500000,1.500000000000,1
809547,male,indian_asian,Gauteng,ICC Cricket World Cup 2011,Adults,Tue,Afternoon,1,0.333333,0.333333000000,1
940268,male,black,Gauteng,Africa Magic,Youth,Sun,Night,1,0.850000,0.850000000000,1
802693,male,None,Western Cape,Trace TV,Adults,Fri,Night,1,2.500000,2.500000000000,1
866809,male,black,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,1.200000,1.200000000000,1
1107333,male,black,Limpopo,Boomerang,Adults,Sun,Night,1,2.683333,2.683333000000,1
892844,male,white,Gauteng,Trace TV,Youth,Sat,Night,1,1.550000,1.550000000000,1
2203762,male,black,Mpumalanga,CNN,Youth,Wed,Afternoon,1,1.266667,1.266667000000,1
305730,female,black,Kwazulu Natal,Boomerang,Youth,Tue,Afternoon,1,16.266667,16.266667000000,1
860018,male,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,Adults,Sat,Afternoon,2,234.133334,117.066667000000,1
886210,male,black,Gauteng,Africa Magic,Adults,Sun,Night,1,0.000000,0.000000000000,1
821163,male,black,Gauteng,Channel O,Youth,Sun,Night,1,3.650000,3.650000000000,1
869588,female,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,129.933333,129.933333000000,1
809681,male,black,Mpumalanga,Cartoon Network,Youth,Sat,Night,1,60.550000,60.550000000000,1
832504,male,white,Gauteng,Supersport Live Events,Youth,Thu,Morning,1,4.100000,4.100000000000,1
794178,male,black,Northern Cape,Boomerang,Adults,Sun,Afternoon,1,1.300000,1.300000000000,1
940509,male,other,Western Cape,Channel O,Youth,Wed,Night,1,0.000000,0.000000000000,1
2369752,male,black,Gauteng,Africa Magic,Adults,Mon,Morning,1,13.366667,13.366667000000,1
832596,male,coloured,Eastern Cape,SuperSport Blitz,Youth,Wed,Late Night,1,13.433333,13.433333000000,1
809817,male,black,Western Cape,Vuzu,Youth,Fri,Night,1,0.583333,0.583333000000,1
2091371,male,black,Gauteng,Boomerang,Adults,Sat,Night,1,9.783333,9.783333000000,1
893337,male,indian_asian,Gauteng,Supersport Live Events,Youth,Wed,Afternoon,1,0.700000,0.700000000000,1
809860,male,black,Kwazulu Natal,Cartoon Network,Adults,Fri,Morning,1,1.300000,1.300000000000,1
920096,male,coloured,Western Cape,Channel O,Youth,Sun,Night,1,14.000000,14.000000000000,1
832729,male,black,Free State,Trace TV,Youth,Fri,Afternoon,1,144.900000,144.900000000000,1
810005,male,black,Mpumalanga,Boomerang,Youth,Sat,Morning,1,0.533333,0.533333000000,1
810063,male,coloured,Eastern Cape,Trace TV,Youth,Thu,Afternoon,1,4.250000,4.250000000000,1
810092,male,None,Kwazulu Natal,CNN,Adults,Mon,Morning,1,3.966667,3.966667000000,1
2204778,female,white,Eastern Cape,CNN,Adults,Sun,Morning,1,0.000000,0.000000000000,1
940976,female,black,Kwazulu Natal,SawSee,Youth,Sat,Afternoon,1,2.283333,2.283333000000,1
773098,male,black,North West,Boomerang,Youth,Sat,Night,1,1.366667,1.366667000000,1
773098,male,black,North West,Cartoon Network,Youth,Wed,Morning,1,0.900000,0.900000000000,1
907399,male,indian_asian,Kwazulu Natal,Channel O,Adults,Sat,Late Night,1,6.700000,6.700000000000,1
780402,female,black,North West,Africa Magic,Youth,Mon,Afternoon,1,31.116667,31.116667000000,1
773017,male,coloured,Gauteng,Trace TV,Youth,Sun,Morning,1,3.650000,3.650000000000,1
810408,male,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Wed,Morning,1,2.866667,2.866667000000,1
843200,female,white,Gauteng,Supersport Live Events,Adults,Fri,Night,1,0.000000,0.000000000000,1
839938,female,coloured,Eastern Cape,Cartoon Network,Youth,Sat,Afternoon,1,6.566667,6.566667000000,1
894037,male,None,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Morning,1,49.900000,49.900000000000,1
736338,male,black,Gauteng,ICC Cricket World Cup 2011,Adults,Fri,Afternoon,1,0.000000,0.000000000000,1
822372,male,black,Eastern Cape,ICC Cricket World Cup 2011,Adults,Thu,Morning,1,26.866667,26.866667000000,1
810669,male,None,Gauteng,Supersport Live Events,Adults,Sat,Morning,1,0.200000,0.200000000000,1
922283,male,indian_asian,Limpopo,Cartoon Network,Youth,Mon,Afternoon,1,0.000000,0.000000000000,1
809177,male,black,Mpumalanga,SuperSport Blitz,Adults,Tue,Morning,1,13.600000,13.600000000000,1
772091,male,coloured,Gauteng,SuperSport Blitz,Youth,Sat,Morning,1,0.466667,0.466667000000,1
803847,male,black,Mpumalanga,Trace TV,Youth,Fri,Night,1,1.000000,1.000000000000,1
789144,male,black,Gauteng,ICC Cricket World Cup 2011,Adults,Sat,Night,2,23.900000,11.950000000000,1
809463,male,black,Western Cape,CNN,Adults,Mon,Late Night,1,1.716667,1.716667000000,1
809552,male,black,Gauteng,Vuzu,Youth,Tue,Late Night,1,1.650000,1.650000000000,1
819641,None,None,None,SuperSport Blitz,Kids,Mon,Afternoon,1,6.500000,6.500000000000,1
821106,male,white,Gauteng,ICC Cricket World Cup 2011,Youth,Wed,Night,1,2.766667,2.766667000000,1
893138,male,coloured,Western Cape,ICC Cricket World Cup 2011,Youth,Sat,Afternoon,1,4.900000,4.900000000000,1
772449,male,white,Gauteng,Supersport Live Events,Youth,Sat,Afternoon,1,1.533333,1.533333000000,1
809649,male,black,Kwazulu Natal,ICC Cricket World Cup 2011,Youth,Mon,Afternoon,1,0.000000,0.000000000000,1
809675,male,white,Kwazulu Natal,SuperSport Blitz,Senior,Thu,Late Night,1,6.900000,6.900000000000,1
940434,male,coloured,Western Cape,Boomerang,Youth,Thu,Afternoon,1,0.000000,0.000000000000,1
611188,male,black,Gauteng,Trace TV,Youth,Mon,Morning,1,1.000000,1.000000000000,1
772561,male,None,Western Cape,Supersport Live Events,Youth,Thu,Morning,1,0.000000,0.000000000000,1
772561,male,None,Western Cape,Supersport Live Events,Youth,Sun,Afternoon,1,0.000000,0.000000000000,1
809776,male,black,Gauteng,Channel O,Youth,Thu,Afternoon,1,0.550000,0.550000000000,1
930935,male,None,Gauteng,ICC Cricket World Cup 2011,Youth,Tue,Afternoon,1,25.300000,25.300000000000,1
2204356,male,black,Gauteng,Channel O,Adults,Wed,Night,1,1.300000,1.300000000000,1
2427199,male,indian_asian,Limpopo,ICC Cricket World Cup 2011,Youth,Mon,Afternoon,1,3.666667,3.666667000000,1
902125,male,coloured,Western Cape,Cartoon Network,Adults,Sun,Morning,1,24.300000,24.300000000000,1
772648,male,coloured,Western Cape,Channel O,Adults,Fri,Afternoon,1,5.050000,5.050000000000,1
780147,male,black,Gauteng,Cartoon Network,Youth,Mon,Night,1,0.000000,0.000000000000,1
832763,male,white,Gauteng,DStv Events 1,Youth,Wed,Afternoon,1,0.833333,0.833333000000,1
719575,male,coloured,Western Cape,Channel O,Adults,Sat,Late Night,1,4.550000,4.550000000000,1
